,A
TICKER,Sharpe,Avg Return,fcfTest Test,pbTest Test,deTest Test,roaTest Test,peTest Test,epsTest Test,roeTest Test,RETURN,PE,PB,EPS,DE,FCF,ROE,ROA,MC,BETA,PE Score,PB Score,EPS Score,DE Score,FCF Score,ROE Score,ROA Score,BETA Score,FTG Score
VOW:GR,-4.750647863442939,-0.089,10,1,10,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.079,10,1,10,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.750647863442939,-0.089,10,1,10,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.071889931021147,-0.10299999999999998,20,1,10,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.8814266718954995,-0.088,20,1,10,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.071889931021147,-0.10299999999999998,20,1,10,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.8814266718954995,-0.088,20,1,10,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.350500585632082,-0.052000000000000005,30,1,10,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.962794754433492,-0.037000000000000005,30,1,10,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.350500585632082,-0.052000000000000005,30,1,10,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.962794754433492,-0.037000000000000005,30,1,10,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.135440681526982,-0.035,40,1,10,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.04933007730491,-0.044,40,1,10,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.135440681526982,-0.035,40,1,10,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.04933007730491,-0.044,40,1,10,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.079,10,1,20,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.750647863442938,-0.089,10,1,20,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.079,10,1,20,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.750647863442938,-0.089,10,1,20,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10399999999999998,20,1,20,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.036974173478169,-0.093,20,1,20,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10399999999999998,20,1,20,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.036974173478169,-0.093,20,1,20,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05700000000000001,30,1,20,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-7.0597720025339905,-0.052000000000000005,30,1,20,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05700000000000001,30,1,20,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-7.0597720025339905,-0.052000000000000005,30,1,20,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,20,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-8.822439460977918,-0.016999999999999998,40,1,20,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,20,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-8.822439460977918,-0.016999999999999998,40,1,20,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,30,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,30,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,30,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,30,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10399999999999998,20,1,30,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10400000000000001,20,1,30,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10399999999999998,20,1,30,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10400000000000001,20,1,30,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.528698297143292,-0.05700000000000001,30,1,30,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.680571434842426,-0.05900000000000001,30,1,30,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.528698297143292,-0.05700000000000001,30,1,30,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.680571434842426,-0.05900000000000001,30,1,30,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,30,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.80718699602656,-0.041999999999999996,40,1,30,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,30,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.80718699602656,-0.041999999999999996,40,1,30,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.14879409620945,-0.059999999999999984,10,1,40,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,40,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.14879409620945,-0.059999999999999984,10,1,40,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1886996851431295,-0.07900000000000001,10,1,40,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.40795677139538,-0.10800000000000001,20,1,40,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10400000000000001,20,1,40,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.40795677139538,-0.10800000000000001,20,1,40,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.1023707142875265,-0.10400000000000001,20,1,40,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05699999999999998,30,1,40,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05700000000000001,30,1,40,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05699999999999998,30,1,40,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.5286982971432925,-0.05700000000000001,30,1,40,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,40,3,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,40,4,5,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,40,3,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-9.306335192075338,-0.031999999999999994,40,1,40,4,5,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.326536497465823,-0.065,10,1,10,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.538370248368701,-0.06600000000000002,10,1,10,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.326536497465823,-0.065,10,1,10,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.538370248368701,-0.06600000000000002,10,1,10,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.055000000000000014,20,1,10,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.417033914810912,-0.07400000000000002,20,1,10,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.055000000000000014,20,1,10,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.417033914810912,-0.07400000000000002,20,1,10,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05500000000000001,30,1,10,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.512526443119804,-0.069,30,1,10,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05500000000000001,30,1,10,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.512526443119804,-0.069,30,1,10,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.995379950534536,-0.041999999999999996,40,1,10,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.512526443119802,-0.06899999999999999,40,1,10,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.995379950534536,-0.041999999999999996,40,1,10,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.512526443119802,-0.06899999999999999,40,1,10,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.448683926906603,-0.06899999999999999,10,1,20,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.52939225688913,-0.063,10,1,20,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.448683926906603,-0.06899999999999999,10,1,20,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.52939225688913,-0.063,10,1,20,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05499999999999999,20,1,20,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.5333234074988455,-0.062,20,1,20,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05499999999999999,20,1,20,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.5333234074988455,-0.062,20,1,20,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05500000000000001,30,1,20,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.533323407498844,-0.06200000000000001,30,1,20,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.419803718029742,-0.05500000000000001,30,1,20,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.533323407498844,-0.06200000000000001,30,1,20,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.106641515871018,-0.034999999999999996,40,1,20,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.119291801771753,-0.049,40,1,20,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.106641515871018,-0.034999999999999996,40,1,20,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-5.119291801771753,-0.049,40,1,20,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.796232776392988,-0.087,10,1,30,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.796232776392988,-0.087,10,1,30,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.796232776392988,-0.087,10,1,30,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.796232776392988,-0.087,10,1,30,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.848732966407776,-0.084,20,1,30,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.957885950755412,-0.078,20,1,30,4,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.848732966407776,-0.084,20,1,30,3,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-4.512526443119804,-0.069,20,1,30,4,5,20,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
VOW:GR,-6.538597054803629,-0.06000000000000001,30,1,30,3,5,20,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,True,True,True,False,True,True,True,9.433962264150943e-05,6.000094339622642
